srcip,sport,dstip,dport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,attack_cat,label
188,43898,32,483,udp,FIN,33.930630960427145,1998,682,55,156,9,0,ssh,4.267276199444748,9.85334154958527,14,94,291,46811,96061,507,0.7248418359264043,0.6809358788849215,0.9440168284157179,Backdoor,0
51,30025,192,933,tcp,FIN,58.758401007501035,684,1169,150,122,2,6,dns,2.9592151050553994,4.1414170523454406,81,66,716,18555,48304,876,0.6103627869746291,0.5565475677637178,0.9623090855080012,Fuzzers,1
133,59557,159,75,icmp,CON,27.858146608245082,106,56,175,173,6,6,http,5.885795776030454,0.7829021197408925,56,7,142,32180,8494,999,0.3011515163486196,0.15842592350458884,0.24721631327909221,Fuzzers,0
134,21588,37,895,udp,CON,65.69610475939876,542,640,177,204,7,0,ftp,8.460429117792149,1.6751937749013734,32,44,366,84752,51103,196,0.5239529742250516,0.5226835149449417,0.6540631192895799,Analysis,1
163,27339,249,703,udp,INT,29.069521777091555,1491,1938,17,41,2,5,smtp,9.0338097313524,0.5931696770784955,69,67,749,41424,35353,694,0.6489026099664319,0.9741807965211557,0.2754687722995519,Backdoor,1
203,1286,90,693,udp,FIN,50.76012766652306,757,1334,222,46,2,1,ssh,5.288081141459845,4.270091100762123,84,90,727,85335,40501,752,0.7505989218651551,0.25872352034929447,0.8585804302606164,Normal,1
29,27521,54,525,udp,FIN,77.2957864846437,432,1366,85,150,1,5,dns,7.20390248643043,8.239412108360455,84,85,750,72997,33844,119,0.3223808903346319,0.6024928873437742,0.05835015323217285,Backdoor,1
172,2328,1,47,tcp,FIN,86.25697328637695,701,85,115,5,2,1,smtp,8.833526043635159,7.649856383775314,44,49,729,74876,12363,578,0.4804616359805144,0.21867804151094694,0.9254964873256883,Fuzzers,1
212,64494,63,474,tcp,INT,4.020362163265212,1403,183,48,197,6,9,ssh,6.400011310804864,5.813379039847488,35,94,343,45532,69782,653,0.8595055554184055,0.5902033457489795,0.7468160005091076,Normal,0
30,16535,8,974,udp,FIN,72.55888662885766,869,1124,67,248,0,6,smtp,5.038567437773923,2.306267309090643,19,21,625,79031,46245,864,0.05835202970851339,0.2138370324218487,0.722629402940264,Backdoor,1
106,53416,123,484,udp,INT,88.84753175245594,595,252,164,193,3,3,smtp,2.190759981355548,6.935553932643002,40,14,544,58464,90416,133,0.6757942996401075,0.9957793634138348,0.724110066621107,Fuzzers,1
228,8551,155,88,tcp,INT,73.64897431659091,1718,804,245,104,0,2,dns,7.910971457152306,6.444739646651535,53,2,646,40482,25328,838,0.5935114856881726,0.033835819165638714,0.7759054096637981,Analysis,0
7,18714,94,516,icmp,INT,23.03842418633947,1028,775,137,186,6,4,http,9.868533320079543,4.877129364489617,23,76,711,26917,36248,484,0.9429102546691368,0.22192966522286706,0.2021888390051142,Fuzzers,0
41,8738,223,170,tcp,FIN,74.66885110640641,723,264,235,185,4,8,ssh,9.536371375851584,5.10161153055088,58,2,982,25530,53984,624,0.7216194593908776,0.6800344700952392,0.4692578017681326,DoS,1
205,24810,246,443,tcp,INT,80.46820613581619,1711,1914,253,236,7,2,dns,2.004327755178438,4.609371574148053,20,47,130,50575,38275,365,0.1649143676696233,0.25071715203176825,0.05273819693802073,Normal,1
44,39907,78,650,icmp,FIN,17.96596842712287,910,1825,94,153,5,3,smtp,7.961482235674922,1.3955026123669778,12,71,489,98199,86125,198,0.3743297387922647,0.4985498659393436,0.03251932593505502,Normal,0
179,28108,162,87,tcp,CON,91.1705202980891,442,1787,68,55,8,6,dns,1.920777385307313,6.622822875796648,86,3,779,69949,1575,142,0.3063162573811373,0.5252794812486887,0.0008672578501500716,Fuzzers,1
229,40082,103,483,udp,FIN,27.243112826331707,884,973,11,194,1,4,ftp,8.717281549931215,0.7150697553420193,63,59,641,26726,86764,582,0.8305389390621005,0.5925120483736201,0.19624983137898322,Backdoor,0
127,53040,70,527,udp,CON,94.64596437113872,1579,264,145,155,8,3,dns,7.845076499676859,5.569372466937862,78,12,694,57414,46943,802,0.5014283922150355,0.8756008480628553,0.3209992492478059,Normal,0
124,3912,54,777,icmp,INT,49.954905342923375,595,1764,95,22,1,3,ssh,8.920831370935536,7.888028715701911,21,28,818,22396,92474,162,0.7671428948054543,0.9195801385098151,0.17368189052756344,Backdoor,0
109,28396,133,88,icmp,CON,12.938694581063315,406,1831,247,201,1,6,ftp,0.0069197846967528065,3.7023912719162033,40,92,883,24876,70910,416,0.9347318761018197,0.24868752681349537,0.924245603300708,Fuzzers,0
95,39339,37,655,udp,FIN,70.74411009007208,983,545,29,197,8,4,ftp,3.0067960786605266,8.351211734310453,29,83,406,83046,89006,568,0.2259626923157052,0.737063257540462,0.471380301678894,Backdoor,0
97,34792,171,644,tcp,CON,56.726270198982434,1796,1437,52,236,2,2,http,8.955603934374114,2.9681877442443962,16,59,602,29608,12221,490,0.5439392481937277,0.02506119725510747,0.20144487845619152,Normal,1
141,10430,225,24,icmp,CON,76.28212413918816,1738,653,3,223,0,4,ftp,2.6184423518989073,8.68082700428423,26,59,619,77009,71744,124,0.57660803572734,0.5069973202181073,0.784224754649317,Analysis,1
228,14356,94,140,udp,INT,29.876843338939818,1766,1702,181,48,6,2,dns,3.0289717127219062,9.772493802397832,66,82,811,89055,89497,248,0.426875432214494,0.13694121378133695,0.9271153672562001,Backdoor,1
250,25359,146,665,tcp,FIN,5.702330551312196,579,1970,121,16,1,2,http,2.385545397893133,5.7541760374920266,86,40,843,97550,40400,503,0.2934971278389028,0.5562841751669745,0.5693671087531434,Backdoor,1
220,43041,248,883,tcp,FIN,17.23061460348385,1699,738,252,231,1,9,ssh,3.325216831272556,9.175999096047155,72,11,164,37378,76920,732,0.009669248793236718,0.6359890910935825,0.49590822645210975,DoS,0
31,64869,180,881,tcp,INT,47.734377274151655,993,1123,69,124,1,4,smtp,6.913926389852185,3.92958251425761,90,64,231,40005,63057,309,0.34427435314002997,0.14632363759674794,0.8225265535509768,DoS,0
78,24791,103,791,icmp,FIN,4.575889976096203,689,1228,248,250,9,8,smtp,8.059275636460349,8.107526500512524,52,10,273,72077,47434,631,0.40804411310471256,0.0827811399696523,0.798900368790915,DoS,0
193,34699,225,875,tcp,FIN,65.9150449789358,986,776,121,216,1,3,smtp,6.6640755560744305,3.3812796008852306,45,5,819,56528,79119,383,0.3959067759970779,0.6070654078283808,0.3534516340035958,Backdoor,0
139,20795,11,629,icmp,INT,50.478167959854524,1446,1948,215,123,0,9,ssh,7.784871056464551,9.334767072146947,22,55,172,35446,49459,163,0.07651621550181509,0.09425549202593375,0.0769158137363356,Analysis,0
85,3229,150,178,tcp,CON,20.965823087738666,1397,1510,134,156,6,2,http,1.746141894511506,4.229959497811766,34,36,662,32328,90509,289,0.06890208874249781,0.4543137116324357,0.6923788176840951,DoS,1
80,26723,65,553,udp,FIN,79.88865651031239,1579,837,190,54,6,9,http,6.810333863793083,9.158839018947823,40,92,612,17442,1000,180,0.8003508148790645,0.88795424602872,0.7615059472398619,DoS,0
30,23451,46,368,icmp,FIN,65.3968970061818,1021,151,152,56,6,8,ftp,4.004214039981948,3.82457968090245,6,87,992,58336,18254,579,0.5596992804925399,0.8586394006402995,0.47838333248103737,Backdoor,1
85,10734,132,276,udp,INT,54.92595379747479,415,499,195,89,5,4,dns,2.5238811308803166,5.336899601487836,92,77,536,62587,46704,584,0.9412828295522165,0.7199776816017562,0.498368619300559,Backdoor,0
108,44304,182,140,udp,CON,72.29384182587097,483,1546,45,50,4,1,dns,7.6169578004303045,1.424050961953497,93,38,924,5362,49221,323,0.05074333965758426,0.3300842369182283,0.21324572322597068,Backdoor,1
106,17699,188,39,udp,INT,59.284887810502894,454,72,26,1,2,1,ssh,4.151143757274679,3.451298458128017,52,85,379,26766,67043,947,0.9758075628327777,0.8994530818002837,0.9441985164686331,DoS,1
140,15513,190,774,udp,FIN,0.9541401132463156,762,335,161,70,9,0,smtp,6.639011683351229,1.1835704981973705,26,92,798,63256,63030,945,0.6636479027122322,0.6783259572011984,0.35694904050217735,DoS,0
70,26134,74,190,tcp,INT,54.708886918349485,274,945,29,25,8,2,smtp,3.4731451889062592,5.769557325737181,23,6,238,35444,45755,888,0.8383843270723464,0.5274931161929327,0.38019282567903223,Normal,0
53,63241,106,650,udp,FIN,25.157403172936764,380,78,200,149,8,1,dns,7.282134733999803,6.5690091443043706,36,18,478,36407,88162,316,0.5468917655191993,0.7103688747335379,0.9012011579050637,Analysis,1
226,42077,29,323,tcp,FIN,76.88850401274031,1314,463,238,124,8,1,ssh,5.590170477217791,8.374947250728455,54,22,835,82107,25338,233,0.9261399147250807,0.24226463808989274,0.44809231401473903,Backdoor,0
103,28460,157,506,tcp,CON,66.5744057999626,212,1988,140,188,7,4,ssh,3.913435501509317,1.5397806027115513,48,97,584,52606,27745,545,0.9359874787364274,0.878501250166485,0.9405604947102632,Fuzzers,0
65,53965,205,418,icmp,INT,59.35517114607624,1169,1910,189,243,1,5,smtp,0.8243522974786155,4.140993567982168,25,65,674,82110,24512,840,0.7546183075013734,0.06958095097963402,0.48443533289564555,Normal,0
162,2384,124,320,icmp,INT,53.430015946665186,360,435,242,151,0,2,ftp,6.858789699263391,2.063350945284604,33,64,653,79991,91577,675,0.634936664316129,0.690869321117572,0.5897362047326213,Fuzzers,1
138,22752,80,502,udp,CON,25.73176631477442,500,885,119,10,4,6,ftp,5.348307703419377,3.9490116652529617,29,8,257,18877,59012,695,0.8404194978121153,0.7156772682486087,0.18650306649846937,DoS,1
147,35896,85,810,icmp,INT,65.46250728013747,233,1800,128,131,3,9,ftp,6.610362242107579,5.177628353499437,66,50,923,91887,19699,495,0.6221864448604819,0.9822426992823214,0.7498697033352707,Fuzzers,0
57,32548,166,526,udp,FIN,79.42195387047876,1168,171,2,116,5,4,dns,9.21984917285331,5.576839201467827,37,41,674,31403,62991,529,0.15281090208329673,0.9213847630660538,0.7814154853019586,Normal,1
184,44645,171,814,tcp,INT,39.25697108777159,220,1026,253,96,2,9,ftp,2.4385803233801804,0.46628433879206344,87,60,307,52234,54259,834,0.5115952543617572,0.1797462711571447,0.58277454339074,Backdoor,1
49,46294,121,934,icmp,FIN,35.09954864061944,1875,1695,6,87,8,5,smtp,7.852963904303365,4.099696217841872,71,38,800,93868,99542,974,0.02695388766859208,0.5848576784634062,0.5771499704169665,Analysis,1
213,30440,63,513,udp,CON,93.81330212701442,317,362,137,21,5,6,dns,5.875409796082643,0.24318959068529655,50,60,919,73061,61160,758,0.5368884874554813,0.2322875061574955,0.13172286173522607,Normal,1
108,60994,105,825,tcp,FIN,80.13184401066168,734,1926,133,81,7,3,smtp,6.217643868472049,4.729800122389776,52,7,371,62393,46416,731,0.1691733888242728,0.8936703059758945,0.5159612032431569,Backdoor,0
104,60901,84,144,tcp,CON,6.334407994180424,773,1061,207,221,2,6,smtp,4.4241424576499995,7.935588229503102,75,33,980,76967,55568,690,0.8521989745126897,0.5077137160679802,0.697723909540018,Fuzzers,1
99,31677,25,588,tcp,CON,27.67884835091864,269,83,168,82,2,4,ssh,6.644912806109959,7.648590858527298,35,1,165,37421,81233,524,0.7624776360580867,0.11790544918442813,0.43011853197955363,Backdoor,0
108,59208,104,487,icmp,INT,85.22946006675376,320,420,236,42,2,8,ftp,3.9446157708727014,2.006410213554095,46,76,296,12000,6222,229,0.7567325838737222,0.9445791633134512,0.6590024118792288,Backdoor,1
169,42366,216,25,tcp,CON,75.42550627173597,1013,1805,31,2,1,3,dns,5.500475399573416,0.5376606438787823,2,3,759,968,88034,445,0.01052195894604091,0.2591311748389319,0.8215455940749118,Analysis,0
127,9988,157,919,udp,CON,19.4033274665663,995,187,43,137,2,1,smtp,2.2954682583022388,9.541619070800081,25,1,662,10885,38076,542,0.8550358960421255,0.5535216348626489,0.46240700958425474,Analysis,0
33,8738,34,764,tcp,INT,48.91390710731168,873,1485,16,139,4,7,dns,3.3944840473366034,3.612767328063935,13,45,870,69360,8421,935,0.2505004751482909,0.44718786417368994,0.3125536745104911,Analysis,1
144,6181,217,606,icmp,FIN,18.723841415037658,541,640,198,231,5,9,ftp,5.469137137963919,2.7894266795815623,37,8,272,99163,85265,215,0.5700283944515169,0.9448325600683122,0.2494273441574517,DoS,1
68,14686,55,718,icmp,FIN,59.00015410719729,1963,367,239,30,7,5,dns,3.8787923737062613,3.303709109956159,50,93,103,69186,98536,541,0.3276714683823385,0.3579201012249361,0.4945963670401856,Normal,0
28,21171,157,777,icmp,FIN,8.831260668189877,1681,989,210,28,5,6,http,5.534105441411378,3.939124988155972,84,60,840,74428,40337,498,0.9421986699425734,0.19546619708069257,0.05969452320598889,Fuzzers,1
214,5483,145,800,udp,CON,26.357455775419602,711,1504,3,12,0,0,http,0.9373462672619015,4.139896846621172,99,92,905,17728,48245,665,0.8852066990876113,0.09583537185794089,0.8023101523715699,Fuzzers,0
80,40255,185,315,tcp,INT,8.364613205923332,266,1344,48,103,5,6,ftp,5.036188116595235,7.342524159107401,19,97,351,35817,98501,332,0.054020593378011794,0.7258808727984128,0.908017604370837,Fuzzers,1
152,27552,195,439,tcp,FIN,92.42651616375981,824,652,20,110,0,9,smtp,4.822150513505237,4.722111350879148,5,20,584,91366,79056,363,0.5591341861811566,0.7545285324353892,0.7144252406226822,Normal,0
44,39833,75,364,tcp,INT,17.994249429533916,1442,707,116,30,1,7,http,4.463379639056044,8.729238096328455,50,8,568,39981,85212,628,0.628486685851439,0.9401620039255492,0.8739222524518772,Normal,1
87,33475,198,934,udp,INT,52.17325739267215,1650,1004,93,218,3,7,ssh,5.761700861318216,1.5015877065391292,6,93,195,94294,82355,450,0.31478869167344437,0.8899256314515245,0.17818804590528325,Normal,1
99,18547,150,137,icmp,FIN,17.98752041882595,183,614,194,185,9,1,ftp,7.518277326905317,4.8098819301909055,26,37,633,20844,63921,894,0.33912643438007517,0.4460196778096255,0.8831789725962199,Analysis,0
35,40694,89,930,icmp,FIN,12.79697466122406,476,1271,154,79,4,7,http,9.933581575884302,9.44161854339853,93,61,824,25489,93590,640,0.6327706163913202,0.3419472675151277,0.9217216581611046,Normal,0
248,62380,27,364,udp,INT,0.37834107905465597,1939,910,27,165,7,1,ftp,3.7099463443190728,3.623044375904011,66,67,620,99554,30941,869,0.7786654423443402,0.052524418951713114,0.9404749538314883,Backdoor,1
80,21458,145,801,icmp,INT,8.207782344213332,751,221,128,136,7,4,ssh,9.51149237928931,7.569426792708164,83,47,375,15063,14041,749,0.3783183236450989,0.1517743913519134,0.5671292022022166,Analysis,0
149,20850,118,190,udp,INT,52.93998260228122,1434,916,70,99,3,7,ssh,9.646908262185072,3.630282785635879,83,61,858,58890,44016,130,0.6539659010192534,0.606648177260616,0.4109635128213893,DoS,0
144,34318,120,866,udp,INT,52.61713413275345,1598,317,31,225,7,5,http,0.2627179744277941,8.959145009099792,1,97,173,63070,62462,380,0.46823557322067755,0.49003994126534933,0.303600333391301,Normal,1
110,52903,176,561,udp,CON,25.472273079330876,1730,1661,42,201,6,1,ssh,8.314253338112758,8.178578098188792,1,92,845,15887,91443,757,0.5061086410168292,0.951687011385277,0.7152582846325459,DoS,0
149,35309,181,1008,udp,CON,93.32500808722034,1964,894,48,86,8,5,http,3.47294137499238,5.41480414548303,18,14,285,10134,15141,724,0.06824843762411514,0.22515006058544929,0.5319298039392276,Normal,1
144,54695,46,415,udp,FIN,44.010654247268135,220,244,70,247,9,7,http,4.346581533883934,9.259839840203897,63,7,732,48760,35276,505,0.6329286012759592,0.37769964853773463,0.13481335151029494,Normal,1
21,5802,76,1018,icmp,CON,80.69899529693679,687,501,118,125,7,0,dns,2.4560290752513483,2.1653050938462193,56,90,269,46511,91967,176,0.34858634268383026,0.6187340088357218,0.5012355482125985,Fuzzers,0
170,7374,230,859,udp,INT,50.96170971049161,1234,215,130,181,3,8,smtp,9.685564385843673,3.792123005422553,64,7,478,78987,41565,207,0.8762254621318702,0.8713817838135121,0.5182404513461991,DoS,0
30,27236,151,28,tcp,FIN,24.370531199240485,293,351,81,56,3,5,dns,4.541705922657469,5.839927705493151,43,90,179,49765,75150,936,0.67972775494571,0.710815032212912,0.8424259758207339,Normal,0
111,16026,106,404,icmp,FIN,15.917161641359712,53,1055,44,248,4,2,ftp,8.47829594639182,9.724048288490394,78,35,117,81847,48533,678,0.6438944840466876,0.520179971779194,0.7959566909761635,Fuzzers,1
93,2521,248,427,udp,CON,17.52007449269285,1091,229,234,100,1,3,ftp,2.381640939859635,6.859994405880597,73,66,227,46254,27777,551,0.8975230860199591,0.7374565346648252,0.5271294307392279,DoS,0
114,14906,171,233,udp,FIN,67.49373432395798,767,1188,58,112,0,5,ftp,3.563335756527378,1.9530808685363077,55,97,232,29444,88629,271,0.17708183794586208,0.839065451494687,0.18568566743560178,Backdoor,0
19,18512,216,901,udp,INT,74.88093929490572,365,1835,47,21,8,3,smtp,5.264312560144316,6.098882780088023,29,25,416,6418,36585,211,0.25076899381979945,0.8097972629356661,0.5933414608963075,Backdoor,1
179,60351,120,104,tcp,CON,16.715219826689665,1965,617,52,88,8,4,ftp,8.366425915052856,0.5633460107334587,50,85,378,39634,10600,498,0.9268068236607534,0.9065596417363287,0.7360495900215422,Backdoor,1
107,51490,42,279,tcp,CON,98.80770923068629,955,116,116,20,9,3,http,6.935822382136366,0.7233858826921413,62,10,331,82049,4856,412,0.28885673207860196,0.6552068210449706,0.903125732297203,Normal,0
16,23674,186,273,tcp,FIN,91.42867436017907,757,460,231,51,5,7,ssh,6.926170154094489,7.803617132091636,61,88,622,6480,76982,180,0.0738738918020404,0.2849272266852856,0.34166164469442695,DoS,1
1,62827,208,440,icmp,INT,24.2882802783714,1887,1612,138,88,7,6,smtp,1.7986314252027014,3.7387756726917365,57,50,944,38784,5278,917,0.6959095460780248,0.5975496147456463,0.8842215217137093,Backdoor,1
138,54985,149,720,icmp,INT,31.395653350385377,1167,1725,98,184,8,6,dns,3.145876411028304,0.28190138132493714,12,69,945,2308,30694,445,0.4453667441049599,0.047889086664135716,0.7285229482154353,Backdoor,1
170,17193,110,26,tcp,CON,97.16476249427366,521,973,125,244,5,6,http,4.012970601078573,6.997060223529081,69,40,737,11276,91820,201,0.7142856334260811,0.12599540038731283,0.7479185311889083,Normal,1
140,31861,32,648,udp,FIN,99.75998686334935,1052,451,114,244,2,7,ssh,6.990135736266907,2.4162128734754464,69,79,913,47408,81363,702,0.3346475325864544,0.9713389373706337,0.530648417992337,Analysis,1
183,60483,63,426,tcp,FIN,41.09711127395751,1553,806,158,169,1,8,ftp,7.78887231742093,5.831615469015658,56,51,107,222,49434,315,0.008334495630506367,0.3955991436578601,0.5019662081982911,Fuzzers,1
193,30519,235,642,udp,INT,83.78218033560725,651,1309,30,93,1,7,ftp,5.069992445481796,3.788301565837393,33,45,996,68385,63896,182,0.7039388651180157,0.15378692594485643,0.5723777100424731,Backdoor,0
222,24951,43,81,udp,FIN,92.07610531985702,547,687,17,54,1,8,http,5.797410346379151,6.209997086787965,93,19,702,39731,95577,256,0.4998083200393252,0.6117635992195639,0.17680756282406862,Analysis,0
250,59304,168,881,tcp,CON,88.0106857814419,154,1423,147,89,7,6,ftp,0.36988067110745204,0.707702698043503,73,76,857,49629,77515,735,0.944132847900007,0.8896743182078194,0.730665035408007,Backdoor,1
225,43629,169,599,icmp,CON,66.97011942445317,1145,1483,130,57,4,3,http,8.238798508340299,2.4450046788025626,4,29,975,74879,11300,281,0.24207593856833864,0.6398534321383592,0.584858796186681,Fuzzers,1
203,29466,120,273,icmp,CON,41.833307165736336,1746,1182,48,22,1,3,dns,9.533028953369433,4.057385775111436,6,99,169,76521,18781,612,0.6895925996769985,0.9855230276283365,0.12040390552352287,Analysis,1
110,57130,254,812,icmp,INT,50.46471437317259,179,1070,123,1,3,8,ftp,6.867111059450888,4.454980314225035,97,16,109,88357,26437,599,0.19352465053039847,0.9327145138083154,0.053168656789969515,DoS,1
128,49075,172,492,udp,FIN,71.33459618932281,1345,823,142,216,9,5,ftp,3.1554093400610874,5.34781568724391,8,56,787,69751,58216,369,0.8318270992391835,0.1635934831236009,0.10717313241176973,DoS,0
157,23461,246,411,icmp,FIN,25.895034685821372,253,982,155,50,9,6,ftp,4.509769399179179,0.5950938954695884,47,18,133,32574,82223,106,0.22106486191882213,0.35365467476727075,0.10632710038006554,Analysis,1
44,28401,67,188,icmp,FIN,70.9809460354819,1955,1652,138,71,4,8,ftp,8.553521268863285,6.168461082213646,90,65,618,91448,59947,468,0.6720748818853587,0.7914715929108601,0.3201599168164748,DoS,1
